PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),DEPH LEVEL-1 (meter),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),QC
EXIN0003,2025-02-02T07:20:00Z,42.7042,3.0672,7.5,-2,291.8,4.63,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T07:30:00Z,42.7042,3.0672,7.5,-2,291.9,4.836,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T07:40:00Z,42.7042,3.0672,7.5,-2,290.2,4.579,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T07:50:00Z,42.7042,3.0672,7.5,-2,292.8,4.27,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T08:00:00Z,42.7042,3.0672,7.4,-2,292.5,4.887,11.5,36.9,1.5,01111711117
EXIN0003,2025-02-02T08:10:00Z,42.7042,3.0672,7.4,-2,294.1,5.402,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T08:20:00Z,42.7042,3.0672,7.5,-2,293.3,5.144,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T08:30:00Z,42.7042,3.0672,7.6,-2,297.1,5.71,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T08:40:00Z,42.7042,3.0672,7.6,-2,294.3,5.35,11.5,36.9,1.5,01111711117
EXIN0003,2025-02-02T08:50:00Z,42.7042,3.0672,7.6,-2,294.4,5.299,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T09:00:00Z,42.7042,3.0672,7.7,-2,297.7,4.527,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T09:10:00Z,42.7042,3.0672,7.8,-2,298.4,4.527,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T09:20:00Z,42.7042,3.0672,7.9,-2,296.6,4.373,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T09:30:00Z,42.7042,3.0672,8,-2,299.8,4.579,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T09:40:00Z,42.7042,3.0672,8,-2,298,4.218,11.3,36.8,1.5,01111711117
EXIN0003,2025-02-02T09:50:00Z,42.7042,3.0672,8.1,-2,305.4,3.241,11.3,36.7,1.5,01111711117
EXIN0003,2025-02-02T10:00:00Z,42.7042,3.0672,8.2,-2,290,3.241,11.3,36.7,1.5,01111711117
EXIN0003,2025-02-02T10:10:00Z,42.7042,3.0672,8.3,-2,294.6,2.727,11.2,36.7,1.5,01111711117
EXIN0003,2025-02-02T10:20:00Z,42.7042,3.0672,8.5,-2,298.5,2.418,11.2,36.7,1.5,01111711117
EXIN0003,2025-02-02T10:30:00Z,42.7042,3.0672,8.7,-2,282.5,2.572,11.2,36.7,1.5,01111711117
EXIN0003,2025-02-02T10:40:00Z,42.7042,3.0672,8.8,-2,286.8,2.727,11.2,36.7,1.5,01111711117
EXIN0003,2025-02-02T10:50:00Z,42.7042,3.0672,8.9,-2,284,2.264,11.2,36.7,1.5,01111711117
EXIN0003,2025-02-02T11:00:00Z,42.7042,3.0672,9,-2,287,2.006,11.2,36.6,1.5,01111711117
EXIN0003,2025-02-02T11:10:00Z,42.7042,3.0672,9.1,-2,282.2,1.749,11.2,36.7,1.5,01111711117
EXIN0003,2025-02-02T11:20:00Z,42.7042,3.0672,9.4,-2,275.8,1.08,11.2,36.6,1.5,01111711117
EXIN0003,2025-02-02T11:30:00Z,42.7042,3.0672,9.8,-2,257.9,1.132,11.2,36.6,1.5,01111711117
EXIN0003,2025-02-02T11:40:00Z,42.7042,3.0672,10,-2,335.1,0.412,11.2,36.6,1.5,01111711117
EXIN0003,2025-02-02T11:50:00Z,42.7042,3.0672,10.1,-2,55.6,0.926,11.2,36.6,1.5,01111711117
EXIN0003,2025-02-02T12:00:00Z,42.7042,3.0672,10.2,-2,64.7,1.338,11.2,36.7,1.5,01111711117
EXIN0003,2025-02-02T12:10:00Z,42.7042,3.0672,10.5,-2,80.1,0.72,11.3,36.7,1.5,01111711117
EXIN0003,2025-02-02T12:20:00Z,42.7042,3.0672,10.7,-2,120.8,0.72,11.3,36.6,1.5,01111711117
EXIN0003,2025-02-02T12:30:00Z,42.7042,3.0672,10.9,-2,87.1,0.926,11.3,36.7,1.5,01111711117
EXIN0003,2025-02-02T12:40:00Z,42.7042,3.0672,10.9,-2,105.2,1.492,11.3,36.7,1.5,01111711117
EXIN0003,2025-02-02T12:50:00Z,42.7042,3.0672,10.9,-2,30.2,2.315,11.3,36.7,1.5,01111711117
EXIN0003,2025-02-02T13:00:00Z,42.7042,3.0672,10.4,-2,4.4,3.087,11.3,36.7,1.5,01111711117
EXIN0003,2025-02-02T13:10:00Z,42.7042,3.0672,10.4,-2,18.4,3.858,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T13:20:00Z,42.7042,3.0672,10.4,-2,17.2,3.91,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T13:30:00Z,42.7042,3.0672,10.5,-2,31.6,3.807,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T13:40:00Z,42.7042,3.0672,10.8,-2,36.7,4.63,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T13:50:00Z,42.7042,3.0672,10.9,-2,35.9,4.887,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T14:00:00Z,42.7042,3.0672,10.9,-2,44,5.196,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T14:10:00Z,42.7042,3.0672,10.8,-2,41.6,4.63,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T14:20:00Z,42.7042,3.0672,10.8,-2,41.9,4.373,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T14:30:00Z,42.7042,3.0672,10.9,-2,45.5,4.836,11.5,36.7,1.5,01111711117
EXIN0003,2025-02-02T14:40:00Z,42.7042,3.0672,10.9,-2,46.3,4.579,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T14:50:00Z,42.7042,3.0672,10.9,-2,56.4,3.807,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T15:00:00Z,42.7042,3.0672,10.9,-2,50.4,3.601,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T15:10:00Z,42.7042,3.0672,11,-2,48.1,3.601,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T15:20:00Z,42.7042,3.0672,11,-2,48.1,2.984,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T15:30:00Z,42.7042,3.0672,11,-2,45.9,3.035,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T15:40:00Z,42.7042,3.0672,11,-2,56.8,3.241,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T15:50:00Z,42.7042,3.0672,11.1,-2,63.1,3.19,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T16:00:00Z,42.7042,3.0672,11.1,-2,64.3,2.521,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T16:10:00Z,42.7042,3.0672,11,-2,49.5,1.749,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T16:20:00Z,42.7042,3.0672,11.1,-2,14.4,0.875,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T16:30:00Z,42.7042,3.0672,11,-2,346.8,0.823,11.5,36.8,1.5,01111711117
EXIN0003,2025-02-02T16:40:00Z,42.7042,3.0672,10.9,-2,282,1.44,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T16:50:00Z,42.7042,3.0672,10.6,-2,278.1,1.595,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T17:00:00Z,42.7042,3.0672,10.4,-2,264.2,1.903,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T17:10:00Z,42.7042,3.0672,10.3,-2,255.1,1.749,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T17:20:00Z,42.7042,3.0672,10.2,-2,248.6,1.286,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T17:30:00Z,42.7042,3.0672,10.2,-2,243.2,1.08,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T17:40:00Z,42.7042,3.0672,10.2,-2,228.8,1.132,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T17:50:00Z,42.7042,3.0672,10.2,-2,227.2,1.646,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T18:00:00Z,42.7042,3.0672,10,-2,243.5,2.624,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T18:10:00Z,42.7042,3.0672,10,-2,240.2,2.366,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T18:20:00Z,42.7042,3.0672,10,-2,249,1.955,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T18:30:00Z,42.7042,3.0672,9.9,-2,257.8,2.264,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T18:40:00Z,42.7042,3.0672,9.8,-2,264.6,2.675,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T18:50:00Z,42.7042,3.0672,9.7,-2,256.6,3.138,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T19:00:00Z,42.7042,3.0672,9.7,-2,254.6,3.19,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T19:10:00Z,42.7042,3.0672,9.6,-2,255.7,3.601,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T19:20:00Z,42.7042,3.0672,9.6,-2,257,3.858,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T19:30:00Z,42.7042,3.0672,9.5,-2,260.6,4.321,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T19:40:00Z,42.7042,3.0672,9.4,-2,271.8,4.836,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T19:50:00Z,42.7042,3.0672,9.3,-2,274.1,4.63,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T20:00:00Z,42.7042,3.0672,9.3,-2,272.6,4.99,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T20:10:00Z,42.7042,3.0672,9.1,-2,272.5,6.894,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T20:20:00Z,42.7042,3.0672,9,-2,273.3,6.585,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T20:30:00Z,42.7042,3.0672,9,-2,269.9,6.225,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T20:40:00Z,42.7042,3.0672,9,-2,265.7,5.247,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-02T20:50:00Z,42.7042,3.0672,9,-2,262.2,5.299,11.2,36.2,1.5,01111711117
EXIN0003,2025-02-02T21:00:00Z,42.7042,3.0672,9,-2,265.8,5.762,11.3,36.3,1.5,01111711117
EXIN0003,2025-02-02T21:10:00Z,42.7042,3.0672,9.2,-2,274.4,7.768,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-02T21:20:00Z,42.7042,3.0672,9.1,-2,263.2,6.688,11.3,36.5,1.5,01111711117
EXIN0003,2025-02-02T21:30:00Z,42.7042,3.0672,9.1,-2,269.4,7.562,11.3,36.5,1.5,01111711117
EXIN0003,2025-02-02T21:40:00Z,42.7042,3.0672,9.1,-2,276,8.488,11.4,36.6,1.5,01111711117
EXIN0003,2025-02-02T21:50:00Z,42.7042,3.0672,9.1,-2,279.8,7.922,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T22:00:00Z,42.7042,3.0672,9.2,-2,278.9,8.334,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-02T22:10:00Z,42.7042,3.0672,9.3,-2,278.9,8.694,11.4,36.8,1.5,01111711117
EXIN0003,2025-02-02T22:20:00Z,42.7042,3.0672,9.3,-2,278.8,8.54,11.5,36.9,1.5,01111711117
EXIN0003,2025-02-02T22:30:00Z,42.7042,3.0672,9.4,-2,280.7,8.797,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T22:40:00Z,42.7042,3.0672,9.6,-2,282.1,9.466,11.5,36.9,1.5,01111711117
EXIN0003,2025-02-02T22:50:00Z,42.7042,3.0672,9.7,-2,288.1,9.62,11.5,36.9,1.5,01111711117
EXIN0003,2025-02-02T23:00:00Z,42.7042,3.0672,9.7,-2,290.6,9.774,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T23:10:00Z,42.7042,3.0672,9.7,-2,293.4,9.826,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T23:20:00Z,42.7042,3.0672,9.7,-2,294.6,9.929,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T23:30:00Z,42.7042,3.0672,9.7,-2,292.7,8.951,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T23:40:00Z,42.7042,3.0672,9.7,-2,298.6,9.826,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-02T23:50:00Z,42.7042,3.0672,9.8,-2,298,9.363,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-03T00:00:00Z,42.7042,3.0672,9.8,-2,297.2,8.848,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T00:10:00Z,42.7042,3.0672,9.7,-2,296,8.694,11.6,36.9,1.5,01111711117
EXIN0003,2025-02-03T00:20:00Z,42.7042,3.0672,9.7,-2,293.9,8.488,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T00:30:00Z,42.7042,3.0672,9.6,-2,295,8.591,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T00:40:00Z,42.7042,3.0672,9.6,-2,293.5,8.025,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T00:50:00Z,42.7042,3.0672,9.5,-2,292.6,7.511,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T01:00:00Z,42.7042,3.0672,9.6,-2,294.7,8.025,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T01:10:00Z,42.7042,3.0672,9.8,-2,297.5,7.562,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T01:20:00Z,42.7042,3.0672,9.9,-2,293.1,7.357,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T01:30:00Z,42.7042,3.0672,9.8,-2,296,7.202,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T01:40:00Z,42.7042,3.0672,9.8,-2,295.8,7.82,11.6,37.1,1.5,01111711117
EXIN0003,2025-02-03T01:50:00Z,42.7042,3.0672,9.7,-2,294.2,7.562,11.6,37,1.5,01111711117
EXIN0003,2025-02-03T02:00:00Z,42.7042,3.0672,9.7,-2,297.3,7.717,11.6,37.1,1.5,01111711117
EXIN0003,2025-02-03T02:10:00Z,42.7042,3.0672,9.9,-2,299,8.488,11.6,37.1,1.5,01111711117
EXIN0003,2025-02-03T02:20:00Z,42.7042,3.0672,9.9,-2,301.9,8.797,11.6,37.1,1.5,01111711117
EXIN0003,2025-02-03T02:30:00Z,42.7042,3.0672,9.9,-2,303.2,9.569,11.6,37.1,1.5,01111711117
EXIN0003,2025-02-03T02:40:00Z,42.7042,3.0672,9.9,-2,299.9,9.672,11.6,37.1,1.5,01111711117
EXIN0003,2025-02-03T02:50:00Z,42.7042,3.0672,10,-2,305.3,10.649,11.6,37.1,1.5,01111711117
EXIN0003,2025-02-03T03:00:00Z,42.7042,3.0672,9.9,-2,300.3,10.752,11.7,37.1,1.5,01111711117
EXIN0003,2025-02-03T03:10:00Z,42.7042,3.0672,9.9,-2,302.3,10.495,11.7,37.1,1.5,01111711117
EXIN0003,2025-02-03T03:20:00Z,42.7042,3.0672,9.8,-2,306.6,9.877,11.7,37.2,1.5,01111711117
EXIN0003,2025-02-03T03:30:00Z,42.7042,3.0672,9.8,-2,304.8,9.517,11.7,37.2,1.5,01111711117
EXIN0003,2025-02-03T03:40:00Z,42.7042,3.0672,9.7,-2,306,9.26,11.7,37.2,1.5,01111711117
EXIN0003,2025-02-03T03:50:00Z,42.7042,3.0672,9.7,-2,307.3,9.311,11.7,37.2,1.5,01111711117
EXIN0003,2025-02-03T04:00:00Z,42.7042,3.0672,9.7,-2,304.3,9.054,11.7,37.2,1.5,01111711117
EXIN0003,2025-02-03T04:10:00Z,42.7042,3.0672,9.7,-2,302.3,10.237,11.7,37.2,1.5,01111711117
EXIN0003,2025-02-03T04:20:00Z,42.7042,3.0672,9.7,-2,297.9,10.443,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T04:30:00Z,42.7042,3.0672,9.7,-2,299.3,9.774,11.7,37.2,1.5,01111711117
EXIN0003,2025-02-03T04:40:00Z,42.7042,3.0672,9.7,-2,298.1,9.569,11.7,37.2,1.5,01111711117
EXIN0003,2025-02-03T04:50:00Z,42.7042,3.0672,9.6,-2,299,9.517,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T05:00:00Z,42.7042,3.0672,9.5,-2,299.2,9.517,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T05:10:00Z,42.7042,3.0672,9.4,-2,297.5,9.003,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T05:20:00Z,42.7042,3.0672,9.3,-2,297.7,8.488,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T05:30:00Z,42.7042,3.0672,9.3,-2,298.6,8.591,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T05:40:00Z,42.7042,3.0672,9.4,-2,299.6,8.385,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T05:50:00Z,42.7042,3.0672,9.4,-2,297.1,9.106,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T06:00:00Z,42.7042,3.0672,9.4,-2,301,9.003,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T06:10:00Z,42.7042,3.0672,9.4,-2,301.2,8.797,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T06:20:00Z,42.7042,3.0672,9.3,-2,296.6,8.746,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T06:30:00Z,42.7042,3.0672,9.2,-2,295.3,7.202,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T06:40:00Z,42.7042,3.0672,9,-2,292,6.894,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T06:50:00Z,42.7042,3.0672,9,-2,295.3,8.334,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T07:00:00Z,42.7042,3.0672,9.1,-2,292.1,8.54,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T07:10:00Z,42.7042,3.0672,9.3,-2,291.7,8.025,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T07:20:00Z,42.7042,3.0672,9.5,-2,293.5,8.591,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T07:30:00Z,42.7042,3.0672,9.7,-2,291.9,8.385,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T07:40:00Z,42.7042,3.0672,9.9,-2,290.6,7.922,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T07:50:00Z,42.7042,3.0672,10,-2,290.6,6.945,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T08:00:00Z,42.7042,3.0672,10,-2,292.2,7.254,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T08:10:00Z,42.7042,3.0672,10.4,-2,291.8,7.254,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T08:20:00Z,42.7042,3.0672,10.5,-2,289.9,7.099,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T08:30:00Z,42.7042,3.0672,10.7,-2,292.6,7.871,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T08:40:00Z,42.7042,3.0672,10.9,-2,294.8,7.202,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T08:50:00Z,42.7042,3.0672,11.1,-2,297,9.003,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T09:00:00Z,42.7042,3.0672,11.3,-2,301.3,9.209,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T09:10:00Z,42.7042,3.0672,11.5,-2,299.3,8.488,11.7,37.3,1.5,01111711117
EXIN0003,2025-02-03T09:20:00Z,42.7042,3.0672,11.7,-2,300.7,8.694,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T09:30:00Z,42.7042,3.0672,12,-2,302.7,7.82,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T09:40:00Z,42.7042,3.0672,12.2,-2,302.9,8.9,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T09:50:00Z,42.7042,3.0672,12.4,-2,299.8,8.797,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T10:00:00Z,42.7042,3.0672,12.4,-2,295.1,8.18,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T10:10:00Z,42.7042,3.0672,12.6,-2,296.4,7.974,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T10:20:00Z,42.7042,3.0672,12.8,-2,295.5,9.106,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T10:30:00Z,42.7042,3.0672,13,-2,302.6,9.26,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T10:40:00Z,42.7042,3.0672,13.1,-2,292.5,8.746,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T10:50:00Z,42.7042,3.0672,13.3,-2,297,8.54,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T11:00:00Z,42.7042,3.0672,13.5,-2,303.5,9.106,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T11:10:00Z,42.7042,3.0672,13.5,-2,305.5,7.922,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T11:20:00Z,42.7042,3.0672,13.5,-2,302.6,8.437,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T11:30:00Z,42.7042,3.0672,13.8,-2,302.4,8.643,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T11:40:00Z,42.7042,3.0672,13.9,-2,303.8,7.768,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T11:50:00Z,42.7042,3.0672,14,-2,304.7,6.791,11.8,37.3,1.5,01111711117
EXIN0003,2025-02-03T12:00:00Z,42.7042,3.0672,14,-2,304.2,7.099,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T12:10:00Z,42.7042,3.0672,14,-2,311.8,8.077,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T12:20:00Z,42.7042,3.0672,14,-2,326.2,8.283,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T12:30:00Z,42.7042,3.0672,14,-2,323.7,8.591,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T12:40:00Z,42.7042,3.0672,14,-2,317.6,8.18,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T12:50:00Z,42.7042,3.0672,14,-2,316.6,7.357,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T13:00:00Z,42.7042,3.0672,14.1,-2,315.9,7.048,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T13:10:00Z,42.7042,3.0672,14,-2,325.7,6.379,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T13:20:00Z,42.7042,3.0672,14.1,-2,324.9,6.225,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T13:30:00Z,42.7042,3.0672,14,-2,332.2,6.945,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T13:40:00Z,42.7042,3.0672,14,-2,328.4,5.968,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T13:50:00Z,42.7042,3.0672,14.2,-2,334.2,6.379,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T14:00:00Z,42.7042,3.0672,14.1,-2,338.6,6.431,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T14:10:00Z,42.7042,3.0672,14,-2,336.7,5.865,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T14:20:00Z,42.7042,3.0672,14.1,-2,333.1,5.968,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T14:30:00Z,42.7042,3.0672,14,-2,334.6,6.482,11.9,37.3,1.5,01111711117
EXIN0003,2025-02-03T14:40:00Z,42.7042,3.0672,14.3,-2,327.7,7.357,11.9,37.3,1.5,01111711117
