PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200310,0x3f,2025-01-18T06:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T06:40:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T06:41:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T07:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T07:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T07:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T07:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T07:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T07:41:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T08:00:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,28.297,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999440914044443
6200310,0x3f,2025-01-18T08:01:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T08:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T08:21:13Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T08:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T08:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T09:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T09:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T09:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T09:21:07Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T09:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T09:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T10:00:02Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T10:01:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T10:08:02Z,49.3438,-0.3074,0,1.5,1028,-3,238.1,2,,0,232.4,0.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-18T10:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T10:26:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T10:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T10:46:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T11:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T11:06:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T11:20:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T11:27:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T11:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T11:47:08Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T12:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T12:07:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T12:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T12:27:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T12:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T12:47:29Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T13:00:02Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T13:07:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T13:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T13:27:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T13:27:58Z,49.3438,-0.3074,0.3,0,1026,-3,299.5,2,,0,147,1.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-18T13:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T13:53:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T14:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T14:13:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T14:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T14:33:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T14:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T14:53:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T15:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T15:13:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T15:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T15:33:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T15:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T15:53:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T16:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T16:00:01Z,49.3438,-0.3074,,,,,,,,,,,,,28.338,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-01-18T16:13:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T16:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T16:33:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T16:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T16:53:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T17:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T17:13:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T17:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T17:33:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T17:37:30Z,49.3438,-0.3074,0.9,0,1025,-3,238.4,2.2,,0,188,0.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-18T17:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T18:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T18:08:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T18:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T18:28:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T18:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T18:48:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T19:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T19:08:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T19:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T19:28:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T19:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T19:48:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T20:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T20:08:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T20:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T20:28:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T20:40:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T20:48:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T21:00:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T21:08:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T21:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T21:28:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T21:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T21:48:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T21:53:40Z,49.3438,-0.3074,0.7,10.2,1025,-3,248.4,2.5,,0,240.1,0.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-18T22:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T22:08:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T22:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T22:28:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T22:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T22:48:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T23:00:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T23:08:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T23:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T23:29:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-18T23:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-18T23:49:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T00:00:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,28.306,,0.7,-0.7,0,-1,-1000,-1,-1,-1,001119999999999440974044443
6200310,0x3f,2025-01-19T00:09:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T00:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T00:29:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T00:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T00:49:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T01:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T01:09:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T01:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T01:26:30Z,49.3438,-0.3074,0.8,6.8,1024,-3,319.2,1.6,,0,143.4,0.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-19T01:36:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T01:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T01:56:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T02:16:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T02:20:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T02:36:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T02:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T02:57:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T03:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T03:18:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T03:20:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T03:38:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T03:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T03:58:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T04:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T04:18:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T04:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T04:38:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T04:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T04:55:55Z,49.3438,-0.3074,0.8,0,1021,-3,283.3,1.9,,0,175.6,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-19T05:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T05:08:24Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T05:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T05:34:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T05:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T05:54:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T06:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T06:14:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T06:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T06:34:31Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T06:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T06:54:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T07:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T07:14:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T07:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T07:34:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T07:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T07:54:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T08:00:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T08:00:01Z,49.3438,-0.3074,,,,,,,,,,,,,28.282,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-01-19T08:14:38Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T08:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T08:34:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T08:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T08:54:30Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T09:00:01Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T09:14:01Z,49.3438,-0.3074,1.5,0,1021,-3,295.8,1.1,,0,0,0,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-19T09:14:42Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-19T09:20:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
6200310,0x3f,2025-01-19T09:40:00Z,49.3438,-0.3074,,,,,,,,,,,-1,-1,,,-1,-0.7,0,-1,-1000,-1,-1,-1,001119999999999449914044443
