PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),AMON LEVEL1 (millimole/m3),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),NTRA LEVEL1 (millimole/m3),NTRI LEVEL1 (millimole/m3),OSAT LEVEL1 (%),PHOS LEVEL1 (millimole/m3),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2025-02-04T21:20:00Z,50.7405,1.5677,7.326,32.57,,,3.335,0.697,6.63,0.261,1.737,11537,,,95.998,,0,24.453,001111199111011991941
6200443,0x3f,2025-02-04T21:40:00Z,50.7405,1.5677,7.332,32.578,,,3.337,0.69,6.63,0.246,2.413,11525,,,95.751,,0,26.245,001111199111011991941
6200443,0x3f,2025-02-04T22:00:00Z,50.7405,1.5677,7.336,32.581,,,3.337,0.68,6.62,0.244,2.173,11512,,,95.85,,0,24.566,001111199111011991941
6200443,0x3f,2025-02-04T22:20:00Z,50.7405,1.5677,7.354,32.552,,,3.336,0.702,6.61,0.255,1.793,11488,,,95.627,,0,24.509,001111199111011991941
6200443,0x3f,2025-02-04T22:40:00Z,50.7405,1.5677,7.363,32.402,,,3.323,0.698,6.63,0.245,1.893,11512,,,95.862,,0,26.759,001111199111011991941
6200443,0x3f,2025-02-04T23:00:02Z,50.7405,1.5677,7.326,32.377,,,3.317,0.717,6.62,0.246,1.963,11500,,,95.8,,0,29.997,001111199111011991941
6200443,0x3f,2025-02-04T23:20:00Z,50.7405,1.5677,7.32,32.422,,,3.321,0.706,6.66,0.241,1.976,11574,,,96.345,,0,29.116,001111199111011991941
6200443,0x3f,2025-02-04T23:40:00Z,50.7405,1.5677,7.346,32.449,,,3.326,0.718,6.67,0.239,2.411,11587,,,96.097,,0,28.949,001111199111011991941
6200443,0x3f,2025-02-05T00:00:00Z,50.7405,1.5677,7.395,32.502,,,3.335,0.727,6.6,0.243,2.232,11475,,,95.701,,0,26.21,001111199111011991941
6200443,0x3f,2025-02-05T00:00:01Z,50.7405,1.5677,,,,24.281,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-05T00:20:00Z,50.7405,1.5677,7.396,32.494,,,3.335,0.712,6.59,0.266,2.944,11451,,,95.491,,0,24.746,001111199111011991941
6200443,0x3f,2025-02-05T00:40:00Z,50.7405,1.5677,7.397,32.51,,,3.335,0.716,6.61,0.243,2.369,11500,,,95.85,,0,25.179,001111199111011991941
6200443,0x3f,2025-02-05T01:00:00Z,50.7405,1.5677,7.393,32.511,,,3.336,0.722,0,0.245,1.526,0,,,0,,0,24.228,001111199114014994941
6200443,0x3f,2025-02-05T01:20:00Z,50.7405,1.5677,7.387,32.495,,,3.333,0.738,0,0.247,1.673,0,,,0,,0,26.319,001111199114014994941
6200443,0x3f,2025-02-05T01:40:00Z,50.7405,1.5677,7.385,32.485,,,3.333,0.733,0,0.262,2.589,0,,,0,,0,26.039,001111199114014994941
6200443,0x3f,2025-02-05T02:00:00Z,50.7405,1.5677,7.371,32.48,,,3.33,0.727,0,0.241,2.182,0,,,0,,0,25.862,001111199114014994941
6200443,0x3f,2025-02-05T02:20:00Z,50.7405,1.5677,7.361,32.49,,,3.33,0.729,0,0.249,1.708,0,,,96.431,,0,24.795,001111199114014991941
6200443,0x3f,2025-02-05T02:40:00Z,50.7405,1.5677,7.355,32.488,,,3.33,0.736,6.63,0.258,1.574,11525,,,95.949,,0,24.672,001111199111011991941
6200443,0x3f,2025-02-05T03:00:01Z,50.7405,1.5677,7.346,32.469,,,3.328,0.719,0,0.24,2.326,0,,,0,,0,24.088,001111199114014994941
6200443,0x3f,2025-02-05T03:20:00Z,50.7405,1.5677,7.338,32.473,,,3.327,0.737,6.6,0.258,2.14,11475,,,0,,0,23.168,001111199111011994941
6200443,0x3f,2025-02-05T03:40:00Z,50.7405,1.5677,7.327,32.474,,,3.326,0.729,0,0.254,2.625,0,,,0,,0,22.038,001111199114014994941
6200443,0x3f,2025-02-05T04:00:00Z,50.7405,1.5677,7.324,32.465,,,3.325,0.728,6.62,0.244,2.406,11500,,,95.714,,0,21.933,001111199111011991941
6200443,0x3f,2025-02-05T04:20:00Z,50.7405,1.5677,7.281,32.162,,,3.294,0.746,6.66,0.256,2.393,11562,,,96.085,,0,23.422,001111199111011991941
6200443,0x3f,2025-02-05T04:40:00Z,50.7405,1.5677,7.275,32.122,,,3.29,0.74,6.69,0.254,2.615,11599,,,96.307,,0,23.071,001111199111011991941
6200443,0x3f,2025-02-05T05:00:00Z,50.7405,1.5677,7.279,32.118,,,3.29,0.757,6.66,0.272,1.781,11562,,,96.159,,0,23.051,001111199111011991941
6200443,0x3f,2025-02-05T05:20:00Z,50.7405,1.5677,7.291,32.175,,,3.296,0.748,6.66,0.237,1.898,11562,,,96.184,,0,24.088,001111199111011991941
6200443,0x3f,2025-02-05T05:40:00Z,50.7405,1.5677,7.266,32.074,,,3.284,0.739,6.67,0.288,2.295,11562,,,96.011,,0,23.049,001111199111011991941
6200443,0x3f,2025-02-05T06:00:01Z,50.7405,1.5677,7.295,32.152,,,3.295,0.756,6.66,0.247,2.242,11562,,,95.936,,0,23.599,001111199111011991941
6200443,0x3f,2025-02-05T06:20:00Z,50.7405,1.5677,7.302,32.176,,,3.297,0.769,6.66,0.246,2.509,11562,,,95.961,,0,24.142,001111199111011991941
6200443,0x3f,2025-02-05T06:40:00Z,50.7405,1.5677,7.303,32.171,,,3.296,0.768,6.63,0.242,2.411,11512,,,95.689,,0,23.818,001111199111011991941
6200443,0x3f,2025-02-05T07:00:00Z,50.7405,1.5677,7.301,32.16,,,3.296,0.78,6.65,0.245,2,11537,,,95.936,,0,23.706,001111199111011991941
6200443,0x3f,2025-02-05T07:20:00Z,50.7405,1.5677,7.313,32.243,,,3.303,0.766,6.63,0.257,1.993,11512,,,95.59,,0,24.086,001111199111011991941
6200443,0x3f,2025-02-05T07:40:00Z,50.7405,1.5677,7.316,32.278,,,3.308,0.773,6.64,0.263,2.364,11525,,,95.726,,0,23.527,001111199111011991941
6200443,0x3f,2025-02-05T08:00:00Z,50.7405,1.5677,7.308,32.249,,,3.304,0.783,6.62,0.244,1.934,11500,,,95.813,,0,23.83,001111199111011991941
6200443,0x3f,2025-02-05T08:00:01Z,50.7405,1.5677,,,,24.303,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-05T08:20:00Z,50.7405,1.5677,7.314,32.249,,,3.305,0.776,6.64,0.26,2.251,11525,,,95.565,,0,23.723,001111199111011991941
6200443,0x3f,2025-02-05T08:40:00Z,50.7405,1.5677,7.149,30.773,,,3.155,0.783,6.69,0.236,1.914,11512,,,95.38,,0,22.508,001111199111011991941
6200443,0x3f,2025-02-05T09:00:01Z,50.7405,1.5677,7.131,30.383,,,3.116,0.782,6.7,0.241,1.465,11500,,,95.417,,0,23.812,001111199111011991941
6200443,0x3f,2025-02-05T09:20:00Z,50.7405,1.5677,7.153,30.496,,,3.129,0.793,6.74,0.237,1.192,11574,,,95.714,,0,21.029,001111199111011991941
6200443,0x3f,2025-02-05T09:40:00Z,50.7405,1.5677,7.207,30.987,,,3.181,0.803,6.72,0.25,1.348,11574,,,95.813,,0,20.815,001111199111011991941
6200443,0x3f,2025-02-05T10:00:00Z,50.7405,1.5677,7.207,30.936,,,3.175,0.785,6.73,0.227,1.215,11587,,,95.912,,0,21.073,001111199111011991941
6200443,0x3f,2025-02-05T10:20:00Z,50.7405,1.5677,7.235,31.249,,,3.206,0.796,6.73,0.241,1.332,11611,,,96.122,,0,20.355,001111199111011991941
6200443,0x3f,2025-02-05T10:40:00Z,50.7405,1.5677,7.253,31.985,,,3.274,0.797,6.71,0.246,1.394,11624,,,96.382,,0,20.613,001111199111011991941
6200443,0x3f,2025-02-05T11:00:00Z,50.7405,1.5677,7.32,32.188,,,3.3,0.793,6.64,0.254,1.287,11525,,,95.825,,0,20.394,001111199111011991941
6200443,0x3f,2025-02-05T11:20:00Z,50.7405,1.5677,7.313,32.232,,,3.303,0.804,6.68,0.238,1.729,11599,,,96.307,,0,29.26,001111199111011991941
6200443,0x3f,2025-02-05T11:40:00Z,50.7405,1.5677,7.337,32.274,,,3.309,0.802,6.69,0.273,1.565,11624,,,96.617,,0,28.998,001111199111011991941
6200443,0x3f,2025-02-05T12:00:01Z,50.7405,1.5677,7.365,32.364,,,3.318,0.802,6.71,0.241,1.381,11661,,,96.617,,0,25.563,001111199111011991941
6200443,0x3f,2025-02-05T12:20:00Z,50.7405,1.5677,7.383,32.406,,,3.325,0.808,6.67,0.252,1.341,11587,,,96.518,,0,25.002,001111199111011991941
6200443,0x3f,2025-02-05T12:40:00Z,50.7405,1.5677,7.416,32.425,,,3.329,0.807,6.65,0.243,1.319,11550,,,96.382,,0,25.208,001111199111011991941
6200443,0x3f,2025-02-05T13:00:00Z,50.7405,1.5677,7.438,32.467,,,3.335,0.795,6.65,0.251,1.322,11550,,,96.283,,0,24.517,001111199111011991941
6200443,0x3f,2025-02-05T13:20:00Z,50.7405,1.5677,7.454,32.466,,,3.337,0.796,6.65,0.25,1.398,11550,,,96.382,,0,23.832,001111199111011991941
6200443,0x3f,2025-02-05T13:40:00Z,50.7405,1.5677,7.463,32.462,,,3.337,0.81,6.65,0.249,1.423,11562,,,96.209,,0,25.29,001111199111011991941
6200443,0x3f,2025-02-05T14:00:00Z,50.7405,1.5677,7.466,32.486,,,3.339,0.795,6.65,0.267,1.592,11550,,,96.345,,0,26.229,001111199111011991941
6200443,0x3f,2025-02-05T14:20:00Z,50.7405,1.5677,7.484,32.468,,,3.339,0.802,6.66,0.243,1.531,11574,,,96.592,,0,23.688,001111199111011991941
6200443,0x3f,2025-02-05T14:40:00Z,50.7405,1.5677,7.494,32.456,,,3.339,0.807,6.65,0.255,1.447,11562,,,96.493,,0,23.618,001111199111011991941
6200443,0x3f,2025-02-05T15:00:00Z,50.7405,1.5677,7.494,32.45,,,3.339,0.801,6.68,0.278,1.325,11599,,,96.456,,0,22.232,001111199111011991941
6200443,0x3f,2025-02-05T15:20:00Z,50.7405,1.5677,7.476,32.405,,,3.332,0.815,6.66,0.248,1.229,11562,,,96.443,,0,21.566,001111199111011991941
6200443,0x3f,2025-02-05T15:40:01Z,50.7405,1.5677,7.465,32.373,,,3.329,0.806,6.66,0.259,1.225,11562,,,96.406,,0,21.483,001111199111011991941
6200443,0x3f,2025-02-05T16:00:01Z,50.7405,1.5677,7.454,32.363,,24.194,3.328,1.4,6.67,0.28,1.218,11587,,,96.542,,0,20.576,001111190171011991941
6200443,0x3f,2025-02-05T16:20:00Z,50.7405,1.5677,7.459,32.215,,,3.314,0.809,6.68,0.242,1.654,11599,,,96.79,,0,20.871,001111199111011991941
6200443,0x3f,2025-02-05T16:40:00Z,50.7405,1.5677,7.474,32.058,,,3.301,0.815,6.7,0.237,1.184,11611,,,96.901,,0,20.749,001111199111011991941
6200443,0x3f,2025-02-05T17:00:00Z,50.7405,1.5677,7.485,31.966,,,3.293,0.822,6.69,0.244,1.377,11587,,,96.876,,0,21.836,001111199111011991941
6200443,0x3f,2025-02-05T17:20:00Z,50.7405,1.5677,7.466,31.96,,,3.291,0.824,6.69,0.261,1.229,11587,,,96.777,,0,20.704,001111199111011991941
6200443,0x3f,2025-02-05T17:40:00Z,50.7405,1.5677,7.447,31.903,,,3.283,0.821,6.69,0.259,1.19,11587,,,96.814,,0,20.708,001111199111011991941
6200443,0x3f,2025-02-05T18:00:01Z,50.7405,1.5677,7.458,32.059,,,3.299,0.827,6.67,0.245,1.233,11562,,,96.678,,0,21.578,001111199111011991941
6200443,0x3f,2025-02-05T18:20:01Z,50.7405,1.5677,7.452,32.074,,,3.3,0.812,6.68,0.249,1.231,11574,,,96.827,,0,21.032,001111199111011991941
6200443,0x3f,2025-02-05T18:40:00Z,50.7405,1.5677,7.452,32.137,,,3.306,0.815,6.68,0.246,1.242,11587,,,96.666,,0,21.597,001111199111011991941
6200443,0x3f,2025-02-05T19:00:00Z,50.7405,1.5677,7.465,32.117,,,3.305,0.817,6.69,0.256,1.146,11599,,,96.518,,0,21.339,001111199111011991941
6200443,0x3f,2025-02-05T19:20:00Z,50.7405,1.5677,7.462,32.156,,,3.309,0.832,6.66,0.251,1.308,11550,,,96.518,,0,21.392,001111199111011991941
6200443,0x3f,2025-02-05T19:40:00Z,50.7405,1.5677,7.456,32.244,,,3.316,0.834,6.65,0.246,1.212,11537,,,96.283,,0,21.203,001111199111011991941
6200443,0x3f,2025-02-05T20:00:00Z,50.7405,1.5677,7.451,32.253,,,3.317,0.832,6.64,0.244,2.121,11525,,,96.221,,0,22.382,001111199111011991941
6200443,0x3f,2025-02-05T20:20:00Z,50.7405,1.5677,7.452,32.297,,,3.32,0.833,6.62,0.247,1.335,11488,,,96.072,,0,21.605,001111199111011991941
6200443,0x3f,2025-02-05T20:40:00Z,50.7405,1.5677,7.214,31.41,,,3.218,0.83,6.66,0.273,1.167,11512,,,95.85,,0,20.491,001111199111011991941
6200443,0x3f,2025-02-05T21:00:00Z,50.7405,1.5677,7.186,30.645,,,3.145,0.821,6.71,0.272,1.168,11537,,,96.011,,0,20.838,001111199111011991941
6200443,0x3f,2025-02-05T21:20:00Z,50.7405,1.5677,7.053,30.461,,,3.116,0.835,6.7,0.24,1.108,11512,,,95.652,,0,19.934,001111199111011991941
6200443,0x3f,2025-02-05T21:40:00Z,50.7405,1.5677,7.308,31.33,,,3.219,0.83,6.72,0.236,1.197,11599,,,96.295,,0,20.124,001111199111011991941
6200443,0x3f,2025-02-05T22:00:00Z,50.7405,1.5677,7.255,31.28,,,3.209,0.828,6.7,0.242,1.116,11562,,,96.147,,0,20.297,001111199111011991941
6200443,0x3f,2025-02-05T22:20:00Z,50.7405,1.5677,7.311,31.687,,,3.252,0.834,6.69,0.246,1.066,11574,,,96.345,,0,20.128,001111199111011991941
6200443,0x3f,2025-02-05T22:40:00Z,50.7405,1.5677,7.265,31.715,,,3.248,0.842,6.67,0.239,1.14,11550,,,96.134,,0,20.223,001111199111011991941
6200443,0x3f,2025-02-05T23:00:00Z,50.7405,1.5677,7.357,31.961,,,3.28,0.83,6.66,0.235,1.195,11550,,,96.357,,0,19.697,001111199111011991941
6200443,0x3f,2025-02-05T23:20:00Z,50.7405,1.5677,7.426,32.264,,,3.315,0.832,0,0.253,1.345,0,,,0,,0,20.172,001111199114014994941
6200443,0x3f,2025-02-05T23:40:00Z,50.7405,1.5677,7.43,32.34,,,3.323,0.836,6.64,0.246,2.031,11525,,,96.097,,0,28.19,001111199111011991941
6200443,0x3f,2025-02-06T00:00:00Z,50.7405,1.5677,7.43,32.351,,,3.325,0.833,6.61,0.253,1.778,11488,,,95.961,,0,25.412,001111199111011991941
6200443,0x3f,2025-02-06T00:00:01Z,50.7405,1.5677,,,,24.174,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-06T00:20:00Z,50.7405,1.5677,7.426,32.39,,,3.327,0.839,0,0.245,1.827,0,,,0,,0,23.939,001111199114014994941
6200443,0x3f,2025-02-06T00:40:00Z,50.7405,1.5677,7.458,32.492,,,3.339,0.834,6.6,0.243,1.577,11475,,,95.875,,0,23.463,001111199111011991941
6200443,0x3f,2025-02-06T01:00:00Z,50.7405,1.5677,7.476,32.543,,,3.345,0.829,6.59,0.262,1.881,11451,,,95.541,,0,21.665,001111199111011991941
6200443,0x3f,2025-02-06T01:20:00Z,50.7405,1.5677,7.479,32.584,,,3.349,0.836,6.56,0.246,1.867,11414,,,95.528,,0,22.518,001111199111011991941
6200443,0x3f,2025-02-06T01:40:00Z,50.7405,1.5677,7.493,32.61,,,3.353,0.833,6.57,0.306,1.744,11426,,,95.491,,0,21.161,001111199111011991941
6200443,0x3f,2025-02-06T02:00:00Z,50.7405,1.5677,7.481,32.593,,,3.351,0.828,6.56,0.321,1.671,11414,,,95.429,,0,21.17,001111199111011991941
6200443,0x3f,2025-02-06T02:20:00Z,50.7405,1.5677,7.506,32.618,,,3.355,0.818,6.57,0.319,2.357,11426,,,95.677,,0,23.543,001111199111011991941
6200443,0x3f,2025-02-06T02:40:00Z,50.7405,1.5677,7.532,32.648,,,3.36,0.819,0,0.271,2.087,0,,,0,,0,24.651,001111199114014994941
6200443,0x3f,2025-02-06T03:00:00Z,50.7405,1.5677,7.498,32.596,,,3.352,0.821,0,0.257,2.2,0,,,95.516,,0,24.063,001111199114014991941
6200443,0x3f,2025-02-06T03:20:00Z,50.7405,1.5677,7.464,32.553,,,3.346,0.825,6.57,0.273,2.294,11426,,,95.479,,0,23.636,001111199111011991941
6200443,0x3f,2025-02-06T03:40:00Z,50.7405,1.5677,7.436,32.429,,,3.332,0.818,6.59,0.246,2.214,11451,,,95.528,,0,22.626,001111199111011991941
6200443,0x3f,2025-02-06T04:00:00Z,50.7405,1.5677,7.438,32.466,,,3.335,0.828,6.59,0.286,2.18,11451,,,95.405,,0,23.378,001111199111011991941
6200443,0x3f,2025-02-06T04:20:00Z,50.7405,1.5677,7.505,32.587,,,3.352,0.821,0,0.251,1.651,0,,,0,,0,23.368,001111199114014994941
6200443,0x3f,2025-02-06T04:40:00Z,50.7405,1.5677,7.379,32.334,,,3.317,0.838,6.59,0.253,1.332,11451,,,95.714,,0,20.862,001111199111011991941
6200443,0x3f,2025-02-06T05:00:00Z,50.7405,1.5677,7.304,32.172,,,3.296,0.813,6.62,0.243,2.523,11488,,,95.813,,0,19.844,001111199111011991941
6200443,0x3f,2025-02-06T05:20:00Z,50.7405,1.5677,7.317,32.134,,,3.295,0.834,6.63,0.243,1.712,11500,,,95.64,,0,19.856,001111199111011991941
6200443,0x3f,2025-02-06T05:40:00Z,50.7405,1.5677,7.332,32.134,,,3.296,0.838,6.64,0.244,1.937,11512,,,95.936,,0,19.782,001111199111011991941
6200443,0x3f,2025-02-06T06:00:00Z,50.7405,1.5677,7.224,31.664,,,3.243,0.84,6.66,0.253,1.635,11525,,,95.467,,0,19.462,001111199111011991941
6200443,0x3f,2025-02-06T06:20:00Z,50.7405,1.5677,7.254,31.847,,,3.262,0.823,6.67,0.242,1.936,11550,,,95.701,,0,19.54,001111199111011991941
6200443,0x3f,2025-02-06T06:40:00Z,50.7405,1.5677,7.344,32.096,,,3.293,0.836,6.63,0.265,1.54,11500,,,95.825,,0,19.338,001111199111011991941
6200443,0x3f,2025-02-06T07:00:00Z,50.7405,1.5677,7.305,31.953,,,3.277,0.823,6.64,0.25,1.798,11500,,,95.603,,0,19.646,001111199111011991941
6200443,0x3f,2025-02-06T07:20:00Z,50.7405,1.5677,7.173,31.71,,,3.243,0.827,6.68,0.245,1.902,11562,,,95.813,,0,19.575,001111199111011991941
6200443,0x3f,2025-02-06T07:40:00Z,50.7405,1.5677,7.122,31.332,,,3.203,0.851,6.72,0.265,1.325,11599,,,96.011,,0,19.388,001111199111011991941
6200443,0x3f,2025-02-06T08:00:00Z,50.7405,1.5677,7.152,31.545,,,3.225,0.831,6.69,0.247,1.161,11574,,,96.072,,0,19.188,001111199111011991941
6200443,0x3f,2025-02-06T08:00:01Z,50.7405,1.5677,,,,24.633,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-06T08:20:00Z,50.7405,1.5677,7.161,31.686,,,3.238,0.825,0,0.251,1.606,0,,,96.11,,0,19.353,001111199114014991941
6200443,0x3f,2025-02-06T08:40:00Z,50.7405,1.5677,7.134,31.68,,,3.236,0.841,0,0.24,1.475,0,,,0,,0,19.86,001111199114014994941
6200443,0x3f,2025-02-06T09:00:00Z,50.7405,1.5677,7.183,31.693,,,3.244,0.835,6.7,0.273,1.493,11599,,,96.209,,0,19.641,001111199111011991941
6200443,0x3f,2025-02-06T09:20:00Z,50.7405,1.5677,7.163,31.492,,,3.222,0.834,0,0.234,1.391,0,,,96.431,,0,19.066,001111199114014991941
6200443,0x3f,2025-02-06T09:40:00Z,50.7405,1.5677,7.186,31.458,,,3.22,0.829,0,0.265,1.577,0,,,96.134,,0,19.276,001111199114014991941
6200443,0x3f,2025-02-06T10:00:00Z,50.7405,1.5677,7.205,31.196,,,3.198,0.819,6.71,0.252,1.467,11574,,,96.072,,0,19.107,001111199111011991941
6200443,0x3f,2025-02-06T10:20:00Z,50.7405,1.5677,7.211,31.324,,,3.209,0.844,6.71,0.256,1.537,11587,,,96.221,,0,19,001111199111011991941
6200443,0x3f,2025-02-06T10:40:00Z,50.7405,1.5677,7.203,31.364,,,3.214,0.847,6.7,0.24,1.604,11574,,,96.171,,0,19.347,001111199111011991941
6200443,0x3f,2025-02-06T11:00:00Z,50.7405,1.5677,7.232,31.219,,,3.202,0.844,0,0.231,1.5,0,,,0,,0,19.18,001111199114014994941
6200443,0x3f,2025-02-06T11:20:00Z,50.7405,1.5677,7.279,31.285,,,3.212,0.818,6.73,0.278,1.424,11624,,,96.357,,0,19.237,001111199111011991941
6200443,0x3f,2025-02-06T11:40:00Z,50.7405,1.5677,7.312,31.422,,,3.228,0.817,6.72,0.264,1.487,11611,,,96.468,,0,19.489,001111199111011991941
6200443,0x3f,2025-02-06T12:00:00Z,50.7405,1.5677,7.367,31.777,,,3.262,0.806,6.7,0.24,1.414,11599,,,96.246,,0,20,001111199111011991941
6200443,0x3f,2025-02-06T12:20:00Z,50.7405,1.5677,7.627,32.746,,,3.378,0.839,6.62,0.261,1.336,11512,,,96.32,,0,21.355,001111199111011991941
6200443,0x3f,2025-02-06T12:40:00Z,50.7405,1.5677,7.686,32.846,,,3.392,0.829,0,0.258,1.325,0,,,96.085,,0,20.53,001111199114014991941
6200443,0x3f,2025-02-06T13:00:00Z,50.7405,1.5677,7.746,32.942,,,3.406,0.828,0,0.236,1.343,0,,,95.899,,0,20.497,001111199114014991941
6200443,0x3f,2025-02-06T13:20:00Z,50.7405,1.5677,7.775,32.981,,,3.412,0.84,0,0.248,1.266,0,,,0,,0,20.116,001111199114014994941
6200443,0x3f,2025-02-06T13:40:00Z,50.7405,1.5677,7.778,32.947,,,3.41,0.82,6.51,0.247,1.34,11339,,,95.281,,0,20.25,001111199111011991941
6200443,0x3f,2025-02-06T14:00:00Z,50.7405,1.5677,7.743,32.88,,,3.399,0.817,6.53,0.248,1.529,11376,,,95.763,,0,19.802,001111199111011991941
6200443,0x3f,2025-02-06T14:20:00Z,50.7405,1.5677,7.767,32.938,,,3.408,0.826,6.53,0.249,1.427,11376,,,95.875,,0,21.013,001111199111011991941
6200443,0x3f,2025-02-06T14:40:00Z,50.7405,1.5677,7.775,32.966,,,3.411,0.84,6.53,0.246,1.444,11376,,,96.048,,0,23.556,001111199111011991941
6200443,0x3f,2025-02-06T15:00:00Z,50.7405,1.5677,7.777,32.978,,,3.413,0.803,6.52,0.234,1.713,11364,,,95.64,,0,21.539,001111199111011991941
6200443,0x3f,2025-02-06T15:20:00Z,50.7405,1.5677,7.741,32.92,,,3.404,0.793,6.53,0.246,1.52,11364,,,95.862,,0,22.741,001111199111011991941
6200443,0x3f,2025-02-06T15:40:00Z,50.7405,1.5677,7.661,32.552,,,3.363,0.829,6.57,0.245,2.461,11426,,,96.233,,0,20.792,001111199111011991941
6200443,0x3f,2025-02-06T16:00:01Z,50.7405,1.5677,7.63,32.478,,24.788,3.354,0.775,6.58,0.241,2.289,11438,,,96.11,,0,21.166,001111190111011991941
6200443,0x3f,2025-02-06T16:20:00Z,50.7405,1.5677,7.63,32.453,,,3.351,0.825,0,0.259,2.982,0,,,96.011,,0,21.489,001111199114014991941
6200443,0x3f,2025-02-06T16:40:00Z,50.7405,1.5677,7.583,32.327,,,3.335,0.804,0,0.241,2.568,0,,,96.147,,0,21.566,001111199114014991941
6200443,0x3f,2025-02-06T17:00:00Z,50.7405,1.5677,7.548,32.093,,,3.31,0.804,6.63,0.238,1.531,11488,,,96.06,,0,21.293,001111199111011991941
6200443,0x3f,2025-02-06T17:20:00Z,50.7405,1.5677,7.488,31.826,,,3.28,0.807,6.66,0.262,1.5,11525,,,96.555,,0,21.223,001111199111011991941
6200443,0x3f,2025-02-06T17:40:00Z,50.7405,1.5677,7.55,32.149,,,3.316,0.795,6.64,0.222,2.653,11512,,,96.283,,0,21.32,001111199111011991941
6200443,0x3f,2025-02-06T18:00:00Z,50.7405,1.5677,7.463,31.813,,,3.276,0.799,6.67,0.264,2.158,11550,,,96.493,,0,20.53,001111199111011991941
6200443,0x3f,2025-02-06T18:20:00Z,50.7405,1.5677,7.51,32.242,,,3.319,0.805,0,0.236,3.033,0,,,96.567,,0,22.019,001111199114014991941
6200443,0x3f,2025-02-06T18:40:00Z,50.7405,1.5677,7.578,32.451,,,3.346,0.822,6.62,0.244,2.779,11500,,,96.481,,0,22.615,001111199111011991941
6200443,0x3f,2025-02-06T19:00:00Z,50.7405,1.5677,7.553,32.375,,,3.336,0.773,6.66,0.233,1.893,11562,,,96.431,,0,22.933,001111199111011991941
6200443,0x3f,2025-02-06T19:20:00Z,50.7405,1.5677,7.481,31.983,,,3.294,0.819,0,0.211,1.75,0,,,96.629,,0,21.788,001111199114014991941
6200443,0x3f,2025-02-06T19:40:00Z,50.7405,1.5677,7.42,31.581,,,3.252,0.765,0,0.226,3.424,0,,,0,,0,21.648,001111199114014994941
6200443,0x3f,2025-02-06T20:00:00Z,50.7405,1.5677,7.38,31.501,,,3.241,0.784,6.71,0.226,2.857,11587,,,96.567,,0,21.799,001111199111011991941
6200443,0x3f,2025-02-06T20:20:00Z,50.7405,1.5677,7.367,31.571,,,3.247,0.795,6.71,0.232,2.723,11599,,,96.505,,0,20.914,001111199111011991941
6200443,0x3f,2025-02-06T20:40:00Z,50.7405,1.5677,7.345,31.606,,,3.248,0.776,6.7,0.227,2.388,11587,,,96.406,,0,20.91,001111199111011991941
6200443,0x3f,2025-02-06T21:00:00Z,50.7405,1.5677,7.325,31.435,,,3.23,0.759,6.72,0.224,2.534,11611,,,96.468,,0,20.763,001111199111011991941
6200443,0x3f,2025-02-06T21:20:00Z,50.7405,1.5677,7.311,31.532,,,3.238,0.785,6.7,0.253,2.499,11587,,,96.518,,0,20.805,001111199111011991941
6200443,0x3f,2025-02-06T21:40:00Z,50.7405,1.5677,7.31,31.622,,,3.247,0.76,6.71,0.254,2.146,11599,,,96.406,,0,21.032,001111199111011991941
6200443,0x3f,2025-02-06T22:00:00Z,50.7405,1.5677,7.309,31.691,,,3.252,0.777,6.72,0.203,2.064,11636,,,96.369,,0,20.638,001111199111011991941
6200443,0x3f,2025-02-06T22:20:00Z,50.7405,1.5677,7.291,31.746,,,3.256,0.746,6.69,0.228,2.447,11574,,,96.394,,0,20.974,001111199111011991941
6200443,0x3f,2025-02-06T22:40:01Z,50.7405,1.5677,7.284,31.827,,,3.262,0.776,6.68,0.241,2.114,11562,,,96.32,,0,20.937,001111199111011991941
6200443,0x3f,2025-02-06T23:00:00Z,50.7405,1.5677,7.268,31.829,,,3.262,0.755,6.68,0.22,2.557,11574,,,96.332,,0,21.038,001111199111011991941
6200443,0x3f,2025-02-06T23:20:00Z,50.7405,1.5677,7.243,31.808,,,3.257,0.763,0,0.22,2.304,0,,,96.468,,0,21.164,001111199114014991941
6200443,0x3f,2025-02-06T23:40:00Z,50.7405,1.5677,7.212,31.81,,,3.255,0.765,6.71,0.23,3.985,11624,,,0,,0,20.97,001111199111011994941
6200443,0x3f,2025-02-07T00:00:00Z,50.7405,1.5677,7.2,31.882,,,3.262,0.766,0,0.227,4.05,0,,,0,,0,21.095,001111199114014994941
