PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6200021,2025-01-18T05:30:00Z,47.4600,-2.6567,,,,,,,,,,,7.111,23.745,2.49,1.5,0.293,1.924,12007,101.373,0,16.526,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T05:34:01Z,47.4600,-2.6567,,,,-3,,,0.4221,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T05:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.964,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T06:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.932,32.484,,3.465,15,0.351,3.418,11313,95.014,0,120.733,01119999999999999999999911917011141
6200021,2025-01-18T06:09:54Z,47.4600,-2.6567,0,1.1,1030,-3,80,7.8,,0,55.8,5.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T06:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.913,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T06:30:00Z,47.4600,-2.6567,,,,,,,,,,,7.152,24.172,2.533,1.5,0.468,1.791,12040,101.615,0,15.219,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T06:34:00Z,47.4600,-2.6567,,,,-3,,,0.4538,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T06:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.897,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T07:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.867,32.45,,3.459,15,0.406,3.152,11233,94.401,0,109.9,01119999999999999999999911917011141
6200021,2025-01-18T07:04:00Z,47.4600,-2.6567,,,,-3,,,0.4594,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T07:10:05Z,47.4600,-2.6567,0,7.4,1030,-3,95.2,8.4,,0,71.8,5.2,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T07:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.811,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T07:30:00Z,47.4600,-2.6567,,,,,,,,,,,7.099,24.268,2.54,1.5,0.333,1.999,11991,101.212,0,16.274,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T07:34:00Z,47.4600,-2.6567,,,,-3,,,0.5902,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T07:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.88,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T08:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.771,32.432,,3.448,15,0.354,4.424,11297,94.804,0,152.184,01119999999999999999999911917011141
6200021,2025-01-18T08:04:30Z,47.4600,-2.6567,,,,-3,,,4.4864,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T08:10:26Z,47.4600,-2.6567,0,2,1030,-3,91.3,15.9,,0,67.6,6.5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T08:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.799,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T08:30:00Z,47.4600,-2.6567,,,,,,,,,,,7.046,23.579,2.47,1.5,0.342,1.705,12007,101.292,0,16.87,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T08:34:31Z,47.4600,-2.6567,,,,-3,,,18.7908,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T08:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.859,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T09:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.647,32.392,,3.435,15,0.34,5.355,11136,93.335,0,152.191,01119999999999999999999911917011141
6200021,2025-01-18T09:04:30Z,47.4600,-2.6567,,,,-3,,,41.0159,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T09:10:06Z,47.4600,-2.6567,0,3.2,1030,-3,89,16,,0,90.5,6.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T09:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.198,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T09:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.448,20.277,2.118,1.5,0.338,3.49,11830,99.049,0,20.419,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T09:34:30Z,47.4600,-2.6567,,,,-3,,,70.0777,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T09:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.691,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T10:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.861,32.437,,3.457,15,0.389,5.086,10926,90.543,0,152.181,01119999999999999999999911917011141
6200021,2025-01-18T10:10:05Z,47.4600,-2.6567,0,0,1029,-3,358.3,6.6,,0,2.7,4.9,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T10:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.129,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T10:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.425,19.065,2.002,1.5,0.405,3.015,11765,98.21,0,23.282,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-18T10:34:30Z,47.4600,-2.6567,,,,-3,,,137.708,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T10:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.574,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T11:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.794,32.425,,3.449,15,0.385,4.327,11039,91.318,0,102.608,01119999999999999999999911917011141
6200021,2025-01-18T11:04:30Z,47.4600,-2.6567,,,,-3,,,158.324,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T11:09:51Z,47.4600,-2.6567,0,0,1029,-3,241.8,7.5,,0,28.4,4.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T11:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.576,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T11:30:01Z,47.4600,-2.6567,,,,,,,,,,,6.382,18.522,1.946,1.5,0.422,3.294,11652,97.322,0,24.218,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-18T11:34:30Z,47.4600,-2.6567,,,,-3,,,178.883,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T11:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.851,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T12:00:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.876,32.412,,3.455,15,0.411,5.24,10765,89.139,0,134.754,01119999999999999999999911917011141
6200021,2025-01-18T12:04:30Z,47.4600,-2.6567,,,,-3,,,175.131,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T12:10:04Z,47.4600,-2.6567,0,9.2,1030,-3,357.5,7.2,,0,98.6,3,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T12:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.868,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T12:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.544,19.234,2.022,1.5,0.381,2.664,11717,97.725,0,24.172,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-18T12:34:30Z,47.4600,-2.6567,,,,-3,,,153.936,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T12:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.623,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T13:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.83,32.4,,3.45,15,0.417,4.159,11087,91.964,0,150.095,01119999999999999999999911917011141
6200021,2025-01-18T13:10:04Z,47.4600,-2.6567,0,0,1027,-3,357.3,3.6,,0,7.7,2.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T13:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.569,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T13:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.539,19.356,2.034,1.5,0.389,3.469,11685,97.693,0,26.214,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-18T13:34:30Z,47.4600,-2.6567,,,,-3,,,118.2,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T13:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.544,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T14:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.906,32.376,,3.457,15,0.38,3.557,11071,91.834,0,121.564,01119999999999999999999911917011141
6200021,2025-01-18T14:04:30Z,47.4600,-2.6567,,,,-3,,,97.1149,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T14:10:26Z,47.4600,-2.6567,0,0,1027,-3,354.8,5.9,,0,25.1,4.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T14:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.043,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T14:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.69,20.088,2.117,1.5,0.339,2.145,11701,97.725,0,22.994,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T14:34:30Z,47.4600,-2.6567,,,,-3,,,83.2845,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T14:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.132,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T15:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.987,32.468,,3.471,15,0.391,2.492,11023,91.867,0,65.341,01119999999999999999999911917011141
6200021,2025-01-18T15:04:30Z,47.4600,-2.6567,,,,-3,,,63.2339,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T15:09:59Z,47.4600,-2.6567,0.1,0,1026,-3,357.5,7.2,,0,1.5,5.2,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T15:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.656,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T15:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.594,20.216,2.12,1.5,0.363,2.412,11781,98.645,0,23.292,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T15:34:30Z,47.4600,-2.6567,,,,-3,,,39.6314,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T15:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.606,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T16:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.962,32.48,,3.469,15,0.391,2.052,11184,92.996,0,67.162,01119999999999999999999911917011141
6200021,2025-01-18T16:04:30Z,47.4600,-2.6567,,,,-3,,,25.5653,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T16:10:08Z,47.4600,-2.6567,0.1,0,1025,-3,77.7,5.3,,0,18.5,4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T16:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.391,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T16:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.654,21.213,2.219,1.5,0.356,2.196,11894,99.678,0,24.371,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T16:34:31Z,47.4600,-2.6567,,,,-3,,,15.6125,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T16:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.365,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T17:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,9.066,32.513,,3.483,15,0.376,3.861,11249,93.803,0,152.098,01119999999999999999999911917011141
6200021,2025-01-18T17:04:00Z,47.4600,-2.6567,,,,-3,,,4.7857,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T17:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.238,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T17:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.651,22.066,2.301,1.5,0.372,2.465,11878,99.791,0,21.842,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T17:37:00Z,47.4600,-2.6567,,,,-3,,,0.5235,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T17:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.196,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T18:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,9.083,32.545,,3.484,15,0.383,2.848,11346,94.53,0,112.14,01119999999999999999999911917011141
6200021,2025-01-18T18:07:01Z,47.4600,-2.6567,,,,-3,,,0.4405,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T18:09:55Z,47.4600,-2.6567,0.5,0,1026,-3,127.2,4.3,,0,95.6,2.5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T18:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.22,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T18:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.618,22.897,2.379,1.5,0.355,2.053,11927,100.179,0,22.371,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T18:37:00Z,47.4600,-2.6567,,,,-3,,,0.4336,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T18:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.18,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T19:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,9.019,32.53,,3.478,15,0.371,2.53,11410,95.062,0,96.289,01119999999999999999999911917011141
6200021,2025-01-18T19:07:01Z,47.4600,-2.6567,,,,-3,,,0.4297,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T19:10:06Z,47.4600,-2.6567,0.6,0,1026,-3,161.3,4.2,,0,88.4,2.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T19:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.063,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T19:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.648,23.59,2.446,1.5,0.36,2.171,11975,100.372,0,19.181,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T19:37:00Z,47.4600,-2.6567,,,,-3,,,0.4292,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T19:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.075,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T20:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.895,32.49,,3.465,15,0.372,3.546,11459,95.353,0,83.632,01119999999999999999999911917011141
6200021,2025-01-18T20:07:01Z,47.4600,-2.6567,,,,-3,,,0.4279,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T20:10:20Z,47.4600,-2.6567,0.7,2.9,1025,-3,211.7,3.7,,0,202.5,3.3,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T20:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.94,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T20:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.729,23.408,2.439,1.5,0.358,2.093,12040,100.97,0,19.747,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T20:37:00Z,47.4600,-2.6567,,,,-3,,,0.4359,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T20:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.973,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T21:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.782,32.516,,3.457,15,0.343,3.339,11281,93.513,0,150.989,01119999999999999999999911917011141
6200021,2025-01-18T21:07:00Z,47.4600,-2.6567,,,,-3,,,0.431,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T21:10:03Z,47.4600,-2.6567,0.4,7.6,1026,-3,127.8,8.3,,0,108.3,7.9,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T21:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.888,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T21:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.518,22.25,2.311,1.5,0.377,2.224,11991,100.163,0,19.469,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T21:37:01Z,47.4600,-2.6567,,,,-3,,,0.4274,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T21:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.944,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T22:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.716,32.476,,3.447,15,0.452,3.644,11394,94.497,0,114.835,01119999999999999999999911917011141
6200021,2025-01-18T22:07:00Z,47.4600,-2.6567,,,,-3,,,0.4295,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T22:09:54Z,47.4600,-2.6567,0.6,1.5,1025,-3,131.6,8.4,,0,118.2,7.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T22:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.791,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T22:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.451,21.141,2.201,1.5,0.494,2.153,11975,99.856,0,19.743,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T22:37:00Z,47.4600,-2.6567,,,,-3,,,0.4305,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T22:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.747,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T23:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.508,32.369,,3.416,15,0.321,5.265,11459,94.756,0,152.164,01119999999999999999999911917011141
6200021,2025-01-18T23:07:30Z,47.4600,-2.6567,,,,-3,,,0.4325,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T23:10:19Z,47.4600,-2.6567,0.4,0.4,1024,-3,114.1,8.6,,0,91.8,5.7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-18T23:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.836,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-18T23:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.406,20.509,2.138,1.5,0.375,2.809,11878,98.791,0,20.326,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-18T23:37:30Z,47.4600,-2.6567,,,,-3,,,0.4389,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-18T23:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.828,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T00:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.568,32.387,,3.426,15,0.442,2.932,11313,93.513,0,109.386,01119999999999999999999911917011141
6200021,2025-01-19T00:07:30Z,47.4600,-2.6567,,,,-3,,,0.4469,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-19T00:10:06Z,47.4600,-2.6567,0.3,0,1024,-3,129.3,7.9,,0,103.2,6.7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-19T00:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.796,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T00:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.378,20.363,2.123,1.5,0.36,2.201,11927,99.13,0,19.776,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-19T00:37:30Z,47.4600,-2.6567,,,,-3,,,0.4423,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-19T00:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.831,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T01:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.746,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T01:37:00Z,47.4600,-2.6567,,,,-3,,,0.4369,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-19T01:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.913,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T02:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.658,32.401,,3.434,15,0,1.981,11297,93.4,0,60.336,01119999999999999999999911917011141
6200021,2025-01-19T02:07:00Z,47.4600,-2.6567,,,,-3,,,0.4328,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-19T02:10:04Z,47.4600,-2.6567,0.5,1.8,1023,-3,103.5,8.6,,0,97.5,6.9,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-19T02:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.722,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T02:30:01Z,47.4600,-2.6567,,,,,,,,,,,6.476,21.037,2.193,1.5,0.342,2.088,11991,99.92,0,19.935,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-19T02:37:00Z,47.4600,-2.6567,,,,-3,,,0.4285,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-19T02:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.798,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T03:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.44,32.313,,3.408,15,0.379,2.438,11539,95.53,0,64.272,01119999999999999999999911917011141
6200021,2025-01-19T03:07:30Z,47.4600,-2.6567,,,,-3,,,0.4331,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-19T03:10:20Z,47.4600,-2.6567,0.8,3.8,1023,-3,123.3,9.2,,0,108.5,6.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-19T03:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.787,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T03:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.6,22.535,2.342,1.5,0.322,2.37,12088,100.84,0,19.121,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-19T03:37:30Z,47.4600,-2.6567,,,,-3,,,0.4208,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-19T03:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.781,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T04:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.453,32.41,,3.417,15,0.253,4.563,11588,96.257,0,152.177,01119999999999999999999911917011141
6200021,2025-01-19T04:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.806,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-19T04:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.891,24.463,2.543,1.5,0.103,2.052,12169,101.873,0,16.642,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-19T04:37:30Z,47.4600,-2.6567,,,,-3,,,0.4364,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
