PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL-1 (degree_Celsius),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),FLUO LEVEL1 (relative unit),TUR4 LEVEL1 (ntu),QC
EXIN0006,2025-01-31T19:00:00Z,42.4833,3.1333,8.8,-99999,-2,322.5,9.877,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T19:10:00Z,42.4833,3.1333,8.7,-99999,-2,330.1,10.392,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T19:20:00Z,42.4833,3.1333,8.7,-99999,-2,320.1,10.7,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T19:30:00Z,42.4833,3.1333,8.6,-99999,-2,327.1,11.318,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T19:40:00Z,42.4833,3.1333,8.6,-99999,-2,329.6,10.083,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T19:50:00Z,42.4833,3.1333,8.5,-99999,-2,324,9.311,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T20:00:00Z,42.4833,3.1333,8.8,-99999,-2,330.3,9.98,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T20:10:00Z,42.4833,3.1333,8.6,-99999,-2,324.5,7.305,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T20:20:00Z,42.4833,3.1333,8.5,-99999,-2,333.3,7.717,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T20:30:00Z,42.4833,3.1333,8.5,-99999,-2,333.9,9.311,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T20:40:00Z,42.4833,3.1333,8.4,-99999,-2,320.6,7.614,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T20:50:00Z,42.4833,3.1333,8,-99999,-2,290.2,5.916,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T21:00:00Z,42.4833,3.1333,8,-99999,-2,286.3,5.813,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T21:10:00Z,42.4833,3.1333,7.9,-99999,-2,304.3,5.144,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T21:20:00Z,42.4833,3.1333,8.1,-99999,-2,305.7,5.402,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T21:30:00Z,42.4833,3.1333,8,-99999,-2,292,4.579,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T21:40:00Z,42.4833,3.1333,8,-99999,-2,297.1,4.836,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T21:50:00Z,42.4833,3.1333,8,-99999,-2,308.2,5.144,11.6,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T22:00:00Z,42.4833,3.1333,8.3,-99999,-2,309.9,8.488,11.6,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T22:10:00Z,42.4833,3.1333,8.4,-99999,-2,310.6,7.614,11.6,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T22:20:00Z,42.4833,3.1333,8.4,-99999,-2,312.7,7.922,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T22:30:00Z,42.4833,3.1333,8.3,-99999,-2,300.7,5.505,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T22:40:00Z,42.4833,3.1333,8.3,-99999,-2,299.2,6.122,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T22:50:00Z,42.4833,3.1333,8.3,-99999,-2,301.9,5.556,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T23:00:00Z,42.4833,3.1333,8.4,-99999,-2,316.6,6.533,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T23:10:00Z,42.4833,3.1333,8.3,-99999,-2,329.7,6.996,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T23:20:00Z,42.4833,3.1333,8.3,-99999,-2,330.9,9.003,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T23:30:00Z,42.4833,3.1333,8.4,-99999,-2,318,8.334,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T23:40:00Z,42.4833,3.1333,8.4,-99999,-2,318.2,9.62,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-31T23:50:00Z,42.4833,3.1333,8.3,-99999,-2,307.4,7.871,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T00:00:00Z,42.4833,3.1333,8.4,-99999,-2,303.2,7.562,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T00:10:00Z,42.4833,3.1333,8.4,-99999,-2,313.3,7.408,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T00:20:00Z,42.4833,3.1333,8.5,-99999,-2,306,9.774,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T00:30:00Z,42.4833,3.1333,8.6,-99999,-2,307.9,9.26,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T00:40:00Z,42.4833,3.1333,8.6,-99999,-2,301.6,6.07,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T00:50:00Z,42.4833,3.1333,8.6,-99999,-2,304.8,6.739,11.8,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T01:00:00Z,42.4833,3.1333,8.5,-99999,-2,296.8,5.607,11.9,37.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T01:10:00Z,42.4833,3.1333,8.4,-99999,-2,305.3,5.659,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T01:20:00Z,42.4833,3.1333,8.4,-99999,-2,305.4,5.299,12,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T01:30:00Z,42.4833,3.1333,8.3,-99999,-2,293.9,4.681,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T01:40:00Z,42.4833,3.1333,8.3,-99999,-2,299.4,5.042,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T01:50:00Z,42.4833,3.1333,8.3,-99999,-2,301.6,5.505,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T02:00:00Z,42.4833,3.1333,8.3,-99999,-2,307.7,5.659,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T02:10:00Z,42.4833,3.1333,8.3,-99999,-2,340.1,5.968,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T02:20:00Z,42.4833,3.1333,8.3,-99999,-2,335.1,6.019,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T02:30:00Z,42.4833,3.1333,8.2,-99999,-2,332.9,5.916,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T02:40:00Z,42.4833,3.1333,8.2,-99999,-2,325.4,5.042,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T02:50:00Z,42.4833,3.1333,8.1,-99999,-2,322.7,5.453,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T03:00:00Z,42.4833,3.1333,8,-99999,-2,312.2,4.681,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T03:10:00Z,42.4833,3.1333,8,-99999,-2,324.4,4.476,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T03:20:00Z,42.4833,3.1333,8,-99999,-2,319.8,3.653,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T03:30:00Z,42.4833,3.1333,8,-99999,-2,311,2.727,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T03:40:00Z,42.4833,3.1333,7.9,-99999,-2,307.8,5.042,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T03:50:00Z,42.4833,3.1333,7.9,-99999,-2,311.4,5.453,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T04:00:00Z,42.4833,3.1333,8,-99999,-2,318.2,6.122,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T04:10:00Z,42.4833,3.1333,8,-99999,-2,299.7,6.482,11.9,37.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T04:20:00Z,42.4833,3.1333,8,-99999,-2,309.4,6.225,11.9,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T04:30:00Z,42.4833,3.1333,8,-99999,-2,291,5.299,11.9,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T04:40:00Z,42.4833,3.1333,8.1,-99999,-2,303,6.379,11.9,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T04:50:00Z,42.4833,3.1333,8.1,-99999,-2,314.1,6.225,11.9,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T05:00:00Z,42.4833,3.1333,8,-99999,-2,320.2,8.283,11.9,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T05:10:00Z,42.4833,3.1333,8,-99999,-2,305.2,8.437,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T05:20:00Z,42.4833,3.1333,8,-99999,-2,304.5,6.791,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T05:30:00Z,42.4833,3.1333,8,-99999,-2,303,7.459,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T05:40:00Z,42.4833,3.1333,7.9,-99999,-2,299,5.659,11.8,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T05:50:00Z,42.4833,3.1333,7.9,-99999,-2,294.3,5.813,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T06:00:00Z,42.4833,3.1333,8,-99999,-2,291.6,7.099,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T06:10:00Z,42.4833,3.1333,8,-99999,-2,313.4,6.842,11.7,37.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T06:20:00Z,42.4833,3.1333,8,-99999,-2,317.1,7.151,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T06:30:00Z,42.4833,3.1333,8,-99999,-2,315.7,7.408,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T06:40:00Z,42.4833,3.1333,8,-99999,-2,320.3,6.636,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T06:50:00Z,42.4833,3.1333,8,-99999,-2,323,6.482,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T07:00:00Z,42.4833,3.1333,8,-99999,-2,318.7,8.231,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T07:10:00Z,42.4833,3.1333,8.1,-99999,-2,307.7,9.054,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T07:20:00Z,42.4833,3.1333,8,-99999,-2,308.8,7.614,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T07:30:00Z,42.4833,3.1333,8,-99999,-2,322.2,6.996,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T07:40:00Z,42.4833,3.1333,8.1,-99999,-2,321.1,6.842,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T07:50:00Z,42.4833,3.1333,8.2,-99999,-2,325.5,7.357,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T08:00:00Z,42.4833,3.1333,8.4,-99999,-2,319.6,7.82,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T08:10:00Z,42.4833,3.1333,8.4,-99999,-2,331.8,6.996,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T08:20:00Z,42.4833,3.1333,8.7,-99999,-2,321.9,7.82,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T08:30:00Z,42.4833,3.1333,8.8,-99999,-2,319.8,7.974,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T08:40:00Z,42.4833,3.1333,8.7,-99999,-2,329.6,7.922,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T08:50:00Z,42.4833,3.1333,8.6,-99999,-2,313.9,6.688,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T09:00:00Z,42.4833,3.1333,8.5,-99999,-2,313.1,7.202,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T09:10:00Z,42.4833,3.1333,8.5,-99999,-2,304.4,5.968,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T09:20:00Z,42.4833,3.1333,8.5,-99999,-2,316.7,5.865,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T09:30:00Z,42.4833,3.1333,8.5,-99999,-2,322.6,6.585,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T09:40:00Z,42.4833,3.1333,8.5,-99999,-2,325.2,6.533,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T09:50:00Z,42.4833,3.1333,8.6,-99999,-2,338.8,7.511,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T10:00:00Z,42.4833,3.1333,8.7,-99999,-2,334.4,8.18,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T10:10:00Z,42.4833,3.1333,8.5,-99999,-2,338.8,8.488,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T10:20:00Z,42.4833,3.1333,8.8,-99999,-2,338.5,6.945,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T10:30:00Z,42.4833,3.1333,9,-99999,-2,351.2,6.482,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T10:40:00Z,42.4833,3.1333,8.7,-99999,-2,343.8,7.151,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T10:50:00Z,42.4833,3.1333,8.6,-99999,-2,344.4,8.283,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T11:00:00Z,42.4833,3.1333,8.5,-99999,-2,336.8,8.951,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T11:10:00Z,42.4833,3.1333,8.5,-99999,-2,330.2,7.82,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T11:20:00Z,42.4833,3.1333,8.9,-99999,-2,340,6.533,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T11:30:00Z,42.4833,3.1333,9,-99999,-2,336.4,7.151,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T11:40:00Z,42.4833,3.1333,9.1,-99999,-2,338.3,6.996,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T11:50:00Z,42.4833,3.1333,9.1,-99999,-2,339.4,8.488,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T12:00:00Z,42.4833,3.1333,9,-99999,-2,345.8,9.157,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T12:10:00Z,42.4833,3.1333,8.9,-99999,-2,350.7,9.209,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T12:20:00Z,42.4833,3.1333,8.9,-99999,-2,345,9.003,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T12:30:00Z,42.4833,3.1333,9,-99999,-2,344,8.077,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T12:40:00Z,42.4833,3.1333,9,-99999,-2,344,8.848,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T12:50:00Z,42.4833,3.1333,9,-99999,-2,343.2,9.414,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T13:00:00Z,42.4833,3.1333,9.1,-99999,-2,341.4,9.209,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T13:10:00Z,42.4833,3.1333,9.3,-99999,-2,349.2,10.186,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T13:20:00Z,42.4833,3.1333,9.1,-99999,-2,349.3,9.414,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T13:30:00Z,42.4833,3.1333,9,-99999,-2,356.1,10.237,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T13:40:00Z,42.4833,3.1333,9.1,-99999,-2,353.4,9.363,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T13:50:00Z,42.4833,3.1333,9,-99999,-2,354.4,9.672,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T14:00:00Z,42.4833,3.1333,9,-99999,-2,358.6,10.135,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T14:10:00Z,42.4833,3.1333,8.8,-99999,-2,2.4,11.009,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T14:20:00Z,42.4833,3.1333,9.1,-99999,-2,3.8,10.958,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T14:30:00Z,42.4833,3.1333,9.2,-99999,-2,356.4,10.237,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T14:40:00Z,42.4833,3.1333,9.1,-99999,-2,358.8,9.98,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T14:50:00Z,42.4833,3.1333,9.4,-99999,-2,352.4,10.598,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T15:00:00Z,42.4833,3.1333,9.8,-99999,-2,347.8,10.186,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T15:10:00Z,42.4833,3.1333,9.2,-99999,-2,346.5,9.106,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T15:20:00Z,42.4833,3.1333,9.1,-99999,-2,350.1,10.958,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T15:30:00Z,42.4833,3.1333,10,-99999,-2,355.1,9.209,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T15:40:00Z,42.4833,3.1333,10,-99999,-2,356.2,10.186,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T15:50:00Z,42.4833,3.1333,9.7,-99999,-2,3.7,11.061,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T16:00:00Z,42.4833,3.1333,8.9,-99999,-2,358.5,11.215,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T16:10:00Z,42.4833,3.1333,9.4,-99999,-2,352,10.7,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T16:20:00Z,42.4833,3.1333,9.3,-99999,-2,346.3,10.906,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T16:30:00Z,42.4833,3.1333,9,-99999,-2,339.4,9.774,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T16:40:00Z,42.4833,3.1333,8.9,-99999,-2,338.6,11.421,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T16:50:00Z,42.4833,3.1333,8.7,-99999,-2,339.6,9.26,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T17:00:00Z,42.4833,3.1333,8.9,-99999,-2,342.8,10.598,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T17:10:00Z,42.4833,3.1333,9.1,-99999,-2,346.6,12.347,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T17:20:00Z,42.4833,3.1333,9.2,-99999,-2,349.6,9.414,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T17:30:00Z,42.4833,3.1333,9.3,-99999,-2,342.5,11.935,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T17:40:00Z,42.4833,3.1333,9.3,-99999,-2,350.8,11.472,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T17:50:00Z,42.4833,3.1333,9.3,-99999,-2,350.4,9.723,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T18:00:00Z,42.4833,3.1333,9.4,-99999,-2,345.4,10.289,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T18:10:00Z,42.4833,3.1333,8.9,-99999,-2,356,9.98,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T18:20:00Z,42.4833,3.1333,8,-99999,-2,353.2,12.398,11.7,37,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-01T18:30:00Z,42.4833,3.1333,7.6,-99999,-2,2.8,10.289,11.7,37,1.5,-99999,-99999,-99999,011111711117441
