PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6100284,2025-01-23T19:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.93,38.064,,4.513,20,0,0.659,10030,96.649,0,3.083,011199999999999999999999911917011141
6100284,2025-01-23T19:35:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-23T20:00:00Z,43.3189,4.8662,,,,,,,,,,,13.502,37.537,4.399,1.838,5.66,0.64,0.992,10000,96.082,0,3.906,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-23T20:05:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-23T20:10:05Z,43.3189,4.8662,8.8,11.5,1016,-3,335.1,8.2,,0,313.6,6.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-23T20:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.952,38.067,,4.515,20,0,0.625,9752,93.948,0,2.76,011199999999999999999999911917011141
6100284,2025-01-23T20:35:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-23T21:05:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-23T21:10:04Z,43.3189,4.8662,7.6,10.4,1017,-3,314.4,7.1,,0,309.8,7.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-23T22:20:24Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.463,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-23T22:30:01Z,43.3189,4.8662,,,,,,,,,,,13.434,37.314,4.383,1.945,5.72,0.59,1.305,10103,96.907,0,3.16,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-23T22:30:17Z,43.3189,4.8662,6.9,8.5,1017,-3,316.8,7.4,,0,303.6,6.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-23T22:50:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-23T23:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.947,38.079,,4.516,20,0,0.792,10030,96.68,0,3.014,011199999999999999999999911917011141
6100284,2025-01-23T23:10:06Z,43.3189,4.8662,7.8,6.1,1017,-3,300.8,7.6,,0,292.3,7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-23T23:20:31Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-23T23:30:00Z,43.3189,4.8662,,,,,,,,,,,13.373,37.266,4.371,1.859,5.62,0.606,0.866,9927,95.329,0,3.145,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-23T23:50:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T00:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.936,38.085,,4.515,20,0,0.679,9876,94.979,0,2.583,011199999999999999999999911917011141
6100284,2025-01-24T00:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.555,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-24T00:10:04Z,43.3189,4.8662,8.2,8.9,1018,-3,303.1,9.3,,0,289.4,7.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T00:20:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T00:30:00Z,43.3189,4.8662,,,,,,,,,,,13.228,37.085,4.338,1.849,5.66,0.565,1.305,9979,95.567,0,3.36,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T00:50:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T01:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.929,38.078,,4.513,20,0,0.578,10072,96.67,0,2.66,011199999999999999999999911917011141
6100284,2025-01-24T01:30:00Z,43.3189,4.8662,,,,,,,,,,,13.051,36.736,4.295,1.987,5.6,0.628,1.978,9865,94.144,0,3.783,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T01:31:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T02:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.93,38.091,,4.517,20,0,0.59,9927,95.134,0,3.175,011199999999999999999999911917011141
6100284,2025-01-24T02:01:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T02:10:04Z,43.3189,4.8662,7,9,1018,-3,311.2,6.7,,0,308.3,5.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T02:30:00Z,43.3189,4.8662,,,,,,,,,,,12.899,36.391,4.241,1.871,5.72,0.583,1.524,10051,95.567,0,3.475,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T02:31:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T03:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.897,38.087,,4.511,20,0,0.716,10154,97.185,0,3.46,011199999999999999999999911917011141
6100284,2025-01-24T03:01:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T03:10:04Z,43.3189,4.8662,5.5,7.9,1018,-3,357.9,5.3,,0,345.4,2.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T03:31:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T09:55:55Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.383,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-24T10:05:47Z,43.3189,4.8662,10.3,5.4,1019,-3,166.8,4.1,,0,156.6,3.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T10:26:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T10:30:00Z,43.3189,4.8662,,,,,,,,,,,11.903,35.637,4.054,1.935,5.98,0.565,1.363,10484,97.072,0,3.022,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T10:56:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T11:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.677,38.099,,4.49,20,0,0.514,10484,98.731,0,2.922,011199999999999999999999911917011141
6100284,2025-01-24T11:10:05Z,43.3189,4.8662,10.1,19.8,1020,-3,152.2,5.8,,0,152.7,4.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T11:26:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T11:30:00Z,43.3189,4.8662,,,,,,,,,,,11.91,35.585,4.054,1.821,5.76,0.535,1.457,10092,93.876,0,3.06,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T11:56:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T12:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.7,38.101,,4.492,20,0,0.548,10175,95.742,0,2.945,011199999999999999999999911917011141
6100284,2025-01-24T12:10:05Z,43.3189,4.8662,10.6,0,1017,-3,128.8,5.8,,0,120.7,5.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T12:26:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T12:30:00Z,43.3189,4.8662,,,,,,,,,,,11.793,35.589,4.04,1.916,5.86,0.558,1.422,10268,95.587,0,3.16,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T12:56:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T13:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.727,38.122,,4.497,20,0,0.51,10453,98.494,0,3.152,011199999999999999999999911917011141
6100284,2025-01-24T13:10:04Z,43.3189,4.8662,11,0,1016,-3,119,7.9,,0,117.5,7.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T13:26:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T13:30:00Z,43.3189,4.8662,,,,,,,,,,,11.803,35.5,4.032,1.964,5.8,0.562,1.838,10164,94.68,0,4.267,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T13:56:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T14:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.695,38.109,,4.492,20,0,0.564,10206,96.03,0,2.883,011199999999999999999999911917011141
6100284,2025-01-24T14:10:03Z,43.3189,4.8662,11,0,1016,-3,120.4,10.4,,0,105.4,9.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T14:26:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T14:30:00Z,43.3189,4.8662,,,,,,,,,,,11.709,35.338,4.005,2.002,5.91,0.576,1.496,10350,96.257,0,3.145,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T14:56:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T15:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.688,38.102,,4.491,20,0,0.5,10391,97.938,0,3.029,011199999999999999999999911917011141
6100284,2025-01-24T15:10:04Z,43.3189,4.8662,11.6,0.7,1016,-3,123.2,14.8,,0,121.8,12,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T15:26:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T15:30:00Z,43.3189,4.8662,,,,,,,,,,,11.691,34.66,3.918,1.804,5.91,0.578,1.788,10309,95.835,0,3.921,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T15:56:01Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T16:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.657,38.098,,4.488,20,0,0.585,10288,96.68,0,2.699,011199999999999999999999911917011141
6100284,2025-01-24T16:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.808,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-24T16:10:05Z,43.3189,4.8662,11.7,19.5,1018,-3,123.1,16.5,,0,122.9,13.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T16:26:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T16:30:00Z,43.3189,4.8662,,,,,,,,,,,11.686,35.169,3.985,2.069,5.91,0.607,2.341,10350,96.216,0,3.514,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T16:56:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T16:59:59Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.547,38.097,,4.475,20,0,0.531,10381,97.618,0,2.722,011199999999999999999999911917011141
6100284,2025-01-24T17:10:03Z,43.3189,4.8662,12,0.8,1015,-3,124.4,18.7,,0,121.3,16.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T17:26:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T17:30:00Z,43.3189,4.8662,,,,,,,,,,,11.759,35.035,3.982,1.95,5.91,0.606,3.106,10329,96.134,0,3.844,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T17:56:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T18:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.505,38.085,,4.469,20,0,0.521,10257,96.525,0,2.937,011199999999999999999999911917011141
6100284,2025-01-24T18:10:05Z,43.3189,4.8662,12.2,0,1015,-3,126.4,21.3,,0,117.9,19.2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T18:26:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T18:30:00Z,43.3189,4.8662,,,,,,,,,,,11.84,35.014,3.995,2.142,5.91,0.564,2.216,10329,96.113,0,3.352,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T18:56:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T19:30:01Z,43.3189,4.8662,,,,,,,,,,,11.932,35.476,4.041,1.844,6.08,0,3.387,10649,98.752,0,3.414,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T19:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T20:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.624,38.081,,4.484,20,0,0.71,10247,96.907,0,2.976,011199999999999999999999911917011141
6100284,2025-01-24T20:04:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T20:10:03Z,43.3189,4.8662,12.6,9.8,1016,-3,132.9,17,,0,125,10.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T20:30:00Z,43.3189,4.8662,,,,,,,,,,,11.986,35.568,4.047,1.858,5.84,0.667,2.027,10237,95.711,0,3.675,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T20:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T21:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.761,38.078,,4.496,20,0,0.616,10123,95.752,0,4.575,011199999999999999999999911917011141
6100284,2025-01-24T21:04:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T21:10:05Z,43.3189,4.8662,12.5,12.8,1016,-3,142.5,17.4,,0,126.6,13.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T21:30:00Z,43.3189,4.8662,,,,,,,,,,,11.878,35.291,4.034,1.673,5.86,0.604,3.362,10257,95.639,0,3.821,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T21:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T22:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.745,37.988,,4.484,20,0,0.738,10402,98.381,0,5.406,011199999999999999999999911917011141
6100284,2025-01-24T22:04:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T22:10:05Z,43.3189,4.8662,12.5,5.5,1015,-3,188.6,18,,0,124.9,12.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T22:30:00Z,43.3189,4.8662,,,,,,,,,,,12.076,35.731,4.078,2.324,5.85,0.627,1.792,10268,96.226,0,3.883,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T22:34:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T23:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.786,38.002,,4.49,20,0,0.707,10103,95.886,0,4.913,011199999999999999999999911917011141
6100284,2025-01-24T23:04:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-24T23:10:04Z,43.3189,4.8662,11.8,8.8,1016,-3,159.1,13.9,,0,148.8,10.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-24T23:30:00Z,43.3189,4.8662,,,,,,,,,,,12.314,36.016,4.134,2.024,5.76,0.552,1.75,10123,95.226,0,3.76,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-24T23:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T00:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.892,38.055,,4.507,20,0,0.666,10288,97.824,0,2.66,011199999999999999999999911917011141
6100284,2025-01-25T00:04:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T00:10:04Z,43.3189,4.8662,11.9,7.5,1016,-3,130.3,16,,0,122.7,13.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-25T00:30:00Z,43.3189,4.8662,,,,,,,,,,,12.151,35.769,4.086,1.668,5.82,0.558,1.905,10206,95.804,0,3.952,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-25T00:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T01:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.945,38.088,,4.516,20,0,0.627,10030,95.278,0,4.275,011199999999999999999999911917011141
6100284,2025-01-25T01:04:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T01:10:05Z,43.3189,4.8662,12.8,6,1015,-3,144.5,15.3,,0,127.8,12.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-25T01:30:00Z,43.3189,4.8662,,,,,,,,,,,12.149,35.878,4.108,1.82,5.76,0.552,1.774,10113,94.907,0,3.891,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-25T01:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T02:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.933,38.079,,4.513,20,0,0.715,10226,97.185,0,3.283,011199999999999999999999911917011141
6100284,2025-01-25T02:04:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T02:10:05Z,43.3189,4.8662,12.7,9.7,1016,-3,144.1,16.2,,0,124.7,15.2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-25T02:30:00Z,43.3189,4.8662,,,,,,,,,,,12.276,35.983,4.133,2.37,5.79,0.579,1.911,10164,95.608,0,3.806,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-25T02:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T03:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.891,38.072,,4.509,20,0,0.715,10041,95.36,0,3.06,011199999999999999999999911917011141
6100284,2025-01-25T03:04:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T03:10:04Z,43.3189,4.8662,12.8,7.4,1015,-3,128.7,19,,0,118.4,16.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-25T03:30:00Z,43.3189,4.8662,,,,,,,,,,,12.195,35.946,4.117,2.153,5.75,0.51,1.596,10103,94.896,0,4.037,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-25T03:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T04:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.839,38.058,,4.502,20,0,0.71,10257,97.278,0,4.537,011199999999999999999999911917011141
6100284,2025-01-25T04:04:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T04:10:04Z,43.3189,4.8662,13,5.3,1014,-3,155,16.4,,0,125.8,16.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-25T04:30:01Z,43.3189,4.8662,,,,,,,,,,,12.029,35.583,4.06,2.104,5.82,0.548,2.021,10206,95.505,0,4.175,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-25T04:34:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T05:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.827,38.05,,4.5,20,0,0.628,10072,95.422,0,5.713,011199999999999999999999911917011141
6100284,2025-01-25T05:04:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T05:10:04Z,43.3189,4.8662,12.9,3.6,1014,-3,148.2,19.5,,0,127.8,13.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-25T05:30:00Z,43.3189,4.8662,,,,,,,,,,,11.955,35.366,4.031,2.193,5.76,0.568,2.367,10082,94.35,0,4.46,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-25T05:34:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T06:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.765,38.023,,4.49,20,0,0.77,10247,96.865,0,8.758,011199999999999999999999911917011141
6100284,2025-01-25T06:04:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T06:10:04Z,43.3189,4.8662,13.1,6.1,1014,-3,156,19.2,,0,126.2,17.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-25T06:30:00Z,43.3189,4.8662,,,,,,,,,,,12.035,35.406,4.044,1.655,5.8,0.663,1.89,10154,94.958,0,4.667,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-25T06:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T07:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.675,37.944,,4.472,20,0,1.054,9979,94.309,0,19.447,011199999999999999999999911917011141
6100284,2025-01-25T07:04:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T07:10:04Z,43.3189,4.8662,13,13.5,1015,-3,143.1,19.8,,0,125.4,15.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-25T07:30:00Z,43.3189,4.8662,,,,,,,,,,,12.133,35.636,4.074,2.339,5.72,0.603,1.723,10020,93.917,0,4.706,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-25T07:34:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T08:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.717,37.908,,4.473,20,0,1.073,10206,96.68,0,20.732,011199999999999999999999911917011141
6100284,2025-01-25T08:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.469,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-25T08:04:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-25T08:10:05Z,43.3189,4.8662,13.3,9.3,1015,-3,129.8,20.5,,0,116.3,18.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
